778|N|Trenton|Stenton|2016-03-23|1 min|2016-03-23 00:01:47
405|S|Glenside|30th Street Station|2016-03-23|On Time|2016-03-23 05:28:18
A601|S|None|None|2016-03-23|On Time|2016-03-23 05:28:20
407|S|Glenside|Elkins Park|2016-03-23|2 min|2016-03-23 05:28:20
6400|N|Powelton Yard|Jenkintown-Wyncote|2016-03-23|On Time|2016-03-23 05:28:27
501|S|County|Penllyn|2016-03-23|5 min|2016-03-23 05:28:27
6512|N|Powelton Yard|Suburban Station|2016-03-23|On Time|2016-03-23 05:28:52
309|S|West Trenton Yard|Neshaminy Falls|2016-03-23|1 min|2016-03-23 05:30:07
1293|S|Suburban Station|Claymont|2016-03-23|On Time|2016-03-23 05:30:07
514|N|Thorndale|Wayne-A|2016-03-23|On Time|2016-03-23 05:30:08
407|S|Glenside|Melrose Park|2016-03-23|1 min|2016-03-23 05:30:21
501|S|County|Ambler|2016-03-23|2 min|2016-03-23 05:30:33
9703|S|None|None|2016-03-23|On Time|2016-03-23 05:30:51
503|S|Doylestown|Chalfont|2016-03-23|On Time|2016-03-23 05:30:57
1295|S|Suburban Station|30th Street Station|2016-03-23|1 min|2016-03-23 05:31:01
309|S|West Trenton Yard|Trevose|2016-03-23|1 min|2016-03-23 05:31:05
9402|N|Airport Terminal E-F|Suburban Station|2016-03-23|On Time|2016-03-23 05:31:09
9597|S|Roberts Yard|Temple U|2016-03-23|1 min|2016-03-23 05:31:21
6400|N|Powelton Yard|Glenside|2016-03-23|On Time|2016-03-23 05:31:22
6322|N|Powelton Yard|Fern Rock TC|2016-03-23|2 min|2016-03-23 05:31:27
6512|N|Powelton Yard|Jefferson Station|2016-03-23|On Time|2016-03-23 05:32:00
326|N|None|None|2016-03-23|On Time|2016-03-23 05:32:05
A601|S|Overbrook Int|Ardmore|2016-03-23|On Time|2016-03-23 05:32:14
405|S|Glenside|University City|2016-03-23|On Time|2016-03-23 05:32:16
326|N|Elwyn|None|2016-03-23|On Time|2016-03-23 05:32:21
514|N|Thorndale|St. Davids|2016-03-23|On Time|2016-03-23 05:32:24
9701|S|Roberts Yard|Bridesburg|2016-03-23|3 min|2016-03-23 05:32:37
9402|N|Airport Terminal E-F|Jefferson Station|2016-03-23|On Time|2016-03-23 05:32:41
501|S|County|Ft Washington|2016-03-23|1 min|2016-03-23 05:32:54
407|S|Glenside|Fern Rock TC|2016-03-23|1 min|2016-03-23 05:33:19
1295|S|Suburban Station|University City|2016-03-23|2 min|2016-03-23 05:34:06
514|N|Thorndale|Radnor|2016-03-23|On Time|2016-03-23 05:34:24
309|S|West Trenton Yard|Somerton|2016-03-23|On Time|2016-03-23 05:34:26
6400|N|Powelton Yard|Ardsley|2016-03-23|On Time|2016-03-23 05:34:30
1203|S|None|None|2016-03-23|On Time|2016-03-23 05:34:31
9701|S|Roberts Yard|Tacony|2016-03-23|3 min|2016-03-23 05:35:14
309|S|West Trenton Yard|Forest Hills|2016-03-23|On Time|2016-03-23 05:35:18
6322|N|Powelton Yard|Elkins Park|2016-03-23|2 min|2016-03-23 05:35:21
516|N|None|None|2016-03-23|On Time|2016-03-23 05:36:13
514|N|Thorndale|Villanova|2016-03-23|On Time|2016-03-23 05:36:14
6400|N|Powelton Yard|Roslyn|2016-03-23|On Time|2016-03-23 05:36:29
326|N|Elwyn|Media|2016-03-23|2 min|2016-03-23 05:36:45
501|S|County|Oreland|2016-03-23|1 min|2016-03-23 05:36:54
503|S|Doylestown|Link Belt|2016-03-23|1 min|2016-03-23 05:36:56
9597|S|Roberts Yard|Jefferson Station|2016-03-23|1 min|2016-03-23 05:37:09
9404|N|None|None|2016-03-23|On Time|2016-03-23 05:37:15
309|S|West Trenton Yard|Philmont|2016-03-23|On Time|2016-03-23 05:37:17
407|S|Glenside|Wayne Jct|2016-03-23|1 min|2016-03-23 05:37:19
9703|S|Roberts Yard|Temple U|2016-03-23|On Time|2016-03-23 05:38:01
9701|S|Roberts Yard|Holmesburg Jct|2016-03-23|3 min|2016-03-23 05:38:09
514|N|Thorndale|Rosemont|2016-03-23|On Time|2016-03-23 05:38:24
6400|N|Powelton Yard|Crestmont|2016-03-23|On Time|2016-03-23 05:38:29
326|N|Elwyn|Moylan-Rose Valley|2016-03-23|On Time|2016-03-23 05:38:45
6322|N|Powelton Yard|Jenkintown-Wyncote|2016-03-23|1 min|2016-03-23 05:38:47
6512|N|Powelton Yard|Temple U|2016-03-23|1 min|2016-03-23 05:38:50
501|S|County|North Hills|2016-03-23|1 min|2016-03-23 05:38:50
503|S|Doylestown|Colmar|2016-03-23|1 min|2016-03-23 05:38:57
9404|N|Airport Terminal E-F|Airport Terminal C-D|2016-03-23|On Time|2016-03-23 05:39:15
9597|S|Roberts Yard|Suburban Station|2016-03-23|On Time|2016-03-23 05:39:21
6212|N|None|None|2016-03-23|On Time|2016-03-23 05:39:23
1293|S|Suburban Station|Wilmington|2016-03-23|On Time|2016-03-23 05:39:23
4007|S|Warminster|Hatboro|2016-03-23|On Time|2016-03-23 05:39:26
9404|N|Airport Terminal E-F|Airport Terminal B|2016-03-23|On Time|2016-03-23 05:40:03
514|N|Thorndale|Bryn Mawr|2016-03-23|On Time|2016-03-23 05:40:24
6400|N|Powelton Yard|Willow Grove|2016-03-23|On Time|2016-03-23 05:40:30
9701|S|Roberts Yard|Torresdale|2016-03-23|3 min|2016-03-23 05:40:37
6512|N|Powelton Yard|North Broad St|2016-03-23|On Time|2016-03-23 05:40:57
6322|N|Powelton Yard|Noble|2016-03-23|2 min|2016-03-23 05:40:58
326|N|Elwyn|Wallingford|2016-03-23|On Time|2016-03-23 05:40:58
514|N|Thorndale|Daylesford|2016-03-23|On Time|2016-03-23 05:41:02
516|N|Frazer Yard|Malvern|2016-03-23|On Time|2016-03-23 05:41:20
6212|N|Powelton Yard|30th Street Station|2016-03-23|On Time|2016-03-23 05:42:01
503|S|Doylestown|9th St|2016-03-23|On Time|2016-03-23 05:42:01
405|S|Glenside|Eastwick Station|2016-03-23|2 min|2016-03-23 05:42:01
501|S|County|Glenside|2016-03-23|2 min|2016-03-23 05:42:02
309|S|West Trenton Yard|Bethayres|2016-03-23|2 min|2016-03-23 05:42:06
514|N|Thorndale|Haverford|2016-03-23|On Time|2016-03-23 05:42:15
313|S|None|None|2016-03-23|On Time|2016-03-23 05:42:47
6322|N|Powelton Yard|Rydal|2016-03-23|1 min|2016-03-23 05:43:05
216|N|None|None|2016-03-23|On Time|2016-03-23 05:43:05
326|N|Elwyn|Swarthmore|2016-03-23|On Time|2016-03-23 05:43:10
9703|S|Roberts Yard|Jefferson Station|2016-03-23|1 min|2016-03-23 05:43:13
1203|S|Suburban Station|30th Street Station|2016-03-23|1 min|2016-03-23 05:43:15
9701|S|Roberts Yard|Cornwells Heights|2016-03-23|3 min|2016-03-23 05:44:03
514|N|Thorndale|Ardmore|2016-03-23|On Time|2016-03-23 05:44:15
9404|N|Airport Terminal E-F|Eastwick Station|2016-03-23|On Time|2016-03-23 05:44:16
309|S|West Trenton Yard|Meadowbrook|2016-03-23|On Time|2016-03-23 05:44:35
407|S|Glenside|Temple U|2016-03-23|3 min|2016-03-23 05:44:41
313|S|West Trenton Yard|West Trenton|2016-03-23|On Time|2016-03-23 05:44:57
6322|N|Powelton Yard|Meadowbrook|2016-03-23|1 min|2016-03-23 05:45:05
207|S|None|None|2016-03-23|On Time|2016-03-23 05:45:06
516|N|Frazer Yard|Paoli|2016-03-23|On Time|2016-03-23 05:45:20
503|S|Doylestown|Lansdale|2016-03-23|1 min|2016-03-23 05:46:01
405|S|Glenside|Airport Terminal A|2016-03-23|2 min|2016-03-23 05:46:01
9701|S|Roberts Yard|Eddington|2016-03-23|3 min|2016-03-23 05:46:02
9597|S|Roberts Yard|30th Street Station|2016-03-23|On Time|2016-03-23 05:46:14
514|N|Thorndale|Wynnewood|2016-03-23|On Time|2016-03-23 05:46:15
216|N|Marcus Hook|Highland Ave|2016-03-23|On Time|2016-03-23 05:46:18
501|S|County|Jenkintown-Wyncote|2016-03-23|2 min|2016-03-23 05:46:21
1203|S|Suburban Station|University City|2016-03-23|1 min|2016-03-23 05:46:31
6212|N|Powelton Yard|Suburban Station|2016-03-23|On Time|2016-03-23 05:46:44
326|N|Elwyn|Morton|2016-03-23|On Time|2016-03-23 05:46:45
207|S|Elm|Main St|2016-03-23|On Time|2016-03-23 05:46:50
9703|S|Roberts Yard|Suburban Station|2016-03-23|On Time|2016-03-23 05:46:52
7218|N|Trenton|Levittown|2016-03-23|On Time|2016-03-23 05:47:13
309|S|West Trenton Yard|Rydal|2016-03-23|1 min|2016-03-23 05:47:18
6512|N|Powelton Yard|Wayne Jct|2016-03-23|1 min|2016-03-23 05:47:20
4007|S|Warminster|Willow Grove|2016-03-23|1 min|2016-03-23 05:47:26
405|S|Glenside|Airport Terminal C-D|2016-03-23|On Time|2016-03-23 05:48:01
405|S|Glenside|Airport Terminal B|2016-03-23|On Time|2016-03-23 05:48:01
313|S|West Trenton Yard|Yardley|2016-03-23|On Time|2016-03-23 05:48:02
501|S|County|Melrose Park|2016-03-23|2 min|2016-03-23 05:48:12
514|N|Thorndale|Narberth|2016-03-23|On Time|2016-03-23 05:48:15
6322|N|Powelton Yard|Bethayres|2016-03-23|3 min|2016-03-23 05:48:23
9701|S|Roberts Yard|Croydon|2016-03-23|3 min|2016-03-23 05:48:37
1295|S|Suburban Station|Ridley Park|2016-03-23|4 min|2016-03-23 05:49:01
6322|N|Powelton Yard|Philmont|2016-03-23|2 min|2016-03-23 05:49:06
705|S|None|None|2016-03-23|On Time|2016-03-23 05:49:26
503|S|Doylestown|Pennbrook|2016-03-23|On Time|2016-03-23 05:50:01
407|S|Glenside|Jefferson Station|2016-03-23|2 min|2016-03-23 05:50:01
309|S|West Trenton Yard|Noble|2016-03-23|2 min|2016-03-23 05:50:01
4007|S|Warminster|Crestmont|2016-03-23|2 min|2016-03-23 05:50:02
326|N|Elwyn|Secane|2016-03-23|On Time|2016-03-23 05:50:02
A601|S|Overbrook Int|Paoli|2016-03-23|On Time|2016-03-23 05:50:14
6212|N|Powelton Yard|Jefferson Station|2016-03-23|On Time|2016-03-23 05:50:19
514|N|Thorndale|Merion|2016-03-23|On Time|2016-03-23 05:50:24
216|N|Marcus Hook|Chester TC|2016-03-23|1 min|2016-03-23 05:50:27
5712|N|None|None|2016-03-23|On Time|2016-03-23 05:50:28
6400|N|Powelton Yard|Hatboro|2016-03-23|On Time|2016-03-23 05:50:30
516|N|Frazer Yard|Daylesford|2016-03-23|On Time|2016-03-23 05:50:30
1803|S|None|None|2016-03-23|On Time|2016-03-23 05:50:32
805|S|None|None|2016-03-23|On Time|2016-03-23 05:50:36
6512|N|Powelton Yard|Fern Rock TC|2016-03-23|3 min|2016-03-23 05:50:57
207|S|Elm|Norristown TC|2016-03-23|On Time|2016-03-23 05:51:06
7218|N|Trenton|Bristol|2016-03-23|On Time|2016-03-23 05:51:13
501|S|County|Fern Rock TC|2016-03-23|1 min|2016-03-23 05:51:27
516|N|Frazer Yard|Berwyn|2016-03-23|On Time|2016-03-23 05:52:03
805|S|South Fox Chase|Ryers|2016-03-23|1 min|2016-03-23 05:52:05
9703|S|Roberts Yard|30th Street Station|2016-03-23|On Time|2016-03-23 05:52:11
216|N|Marcus Hook|Eddystone|2016-03-23|1 min|2016-03-23 05:52:13
407|S|Glenside|Suburban Station|2016-03-23|On Time|2016-03-23 05:52:16
A601|S|Overbrook Int|Exton|2016-03-23|On Time|2016-03-23 05:52:20
6322|N|Powelton Yard|Forest Hills|2016-03-23|1 min|2016-03-23 05:52:23
514|N|Thorndale|Overbrook|2016-03-23|On Time|2016-03-23 05:52:24
705|S|Chestnut Hill East|Gravers|2016-03-23|On Time|2016-03-23 05:52:25
9701|S|Roberts Yard|Bristol|2016-03-23|3 min|2016-03-23 05:52:37
1295|S|Suburban Station|Chester TC|2016-03-23|4 min|2016-03-23 05:52:49
805|S|South Fox Chase|Cheltenham|2016-03-23|On Time|2016-03-23 05:52:53
503|S|Doylestown|North Wales|2016-03-23|On Time|2016-03-23 05:52:56
326|N|Elwyn|Primos|2016-03-23|1 min|2016-03-23 05:53:03
6400|N|Powelton Yard|Warminster|2016-03-23|On Time|2016-03-23 05:53:18
705|S|Chestnut Hill East|Wyndmoor|2016-03-23|On Time|2016-03-23 05:53:25
6322|N|Powelton Yard|Somerton|2016-03-23|1 min|2016-03-23 05:53:27
516|N|Frazer Yard|Devon|2016-03-23|On Time|2016-03-23 05:54:14
4007|S|Warminster|Roslyn|2016-03-23|4 min|2016-03-23 05:54:28
309|S|West Trenton Yard|Jenkintown-Wyncote|2016-03-23|2 min|2016-03-23 05:54:36
1203|S|Suburban Station|Darby|2016-03-23|3 min|2016-03-23 05:55:01
216|N|Marcus Hook|Crum Lynne|2016-03-23|1 min|2016-03-23 05:55:05
5712|N|Thorndale|Downingtown|2016-03-23|1 min|2016-03-23 05:55:09
7218|N|Trenton|Croydon|2016-03-23|On Time|2016-03-23 05:55:13
705|S|Chestnut Hill East|Mt Airy|2016-03-23|On Time|2016-03-23 05:55:25
313|S|West Trenton Yard|Woodbourne|2016-03-23|On Time|2016-03-23 05:55:25
501|S|County|Wayne Jct|2016-03-23|2 min|2016-03-23 05:55:27
6322|N|Powelton Yard|Trevose|2016-03-23|1 min|2016-03-23 05:55:28
9404|N|Airport Terminal E-F|University City|2016-03-23|On Time|2016-03-23 05:56:01
326|N|Elwyn|Clifton-Aldan|2016-03-23|1 min|2016-03-23 05:56:02
1295|S|Suburban Station|Marcus Hook|2016-03-23|4 min|2016-03-23 05:56:05
A601|S|Overbrook Int|Downingtown|2016-03-23|On Time|2016-03-23 05:56:15
516|N|Frazer Yard|Strafford|2016-03-23|On Time|2016-03-23 05:56:31
207|S|Elm|Conshohocken|2016-03-23|On Time|2016-03-23 05:56:45
805|S|South Fox Chase|Lawndale|2016-03-23|1 min|2016-03-23 05:56:54
503|S|Doylestown|Gwynedd Valley|2016-03-23|On Time|2016-03-23 05:56:57
216|N|Marcus Hook|Ridley Park|2016-03-23|1 min|2016-03-23 05:57:05
1203|S|Suburban Station|Curtis Park|2016-03-23|3 min|2016-03-23 05:57:05
6212|N|Powelton Yard|Temple U|2016-03-23|1 min|2016-03-23 05:57:12
9597|S|Roberts Yard|Overbrook|2016-03-23|1 min|2016-03-23 05:57:13
9701|S|Roberts Yard|Levittown|2016-03-23|3 min|2016-03-23 05:57:14
326|N|Elwyn|Gladstone|2016-03-23|1 min|2016-03-23 05:57:16
309|S|West Trenton Yard|Fern Rock TC|2016-03-23|2 min|2016-03-23 05:57:18
4007|S|Warminster|Ardsley|2016-03-23|4 min|2016-03-23 05:57:27
6322|N|Powelton Yard|Neshaminy Falls|2016-03-23|2 min|2016-03-23 05:57:28
313|S|West Trenton Yard|Langhorne|2016-03-23|On Time|2016-03-23 05:58:01
516|N|Frazer Yard|Wayne-A|2016-03-23|On Time|2016-03-23 05:58:02
1203|S|Suburban Station|Sharon Hill|2016-03-23|3 min|2016-03-23 05:58:04
407|S|Glenside|30th Street Station|2016-03-23|On Time|2016-03-23 05:58:16
705|S|Chestnut Hill East|Sedgwick|2016-03-23|On Time|2016-03-23 05:58:25
6512|N|Powelton Yard|Jenkintown-Wyncote|2016-03-23|2 min|2016-03-23 05:58:28
1803|S|Suburban Station|30th Street Station|2016-03-23|On Time|2016-03-23 05:58:31
1203|S|Suburban Station|Folcroft|2016-03-23|3 min|2016-03-23 05:59:01
216|N|Marcus Hook|Prospect Park|2016-03-23|1 min|2016-03-23 05:59:05
6212|N|Powelton Yard|North Broad St|2016-03-23|On Time|2016-03-23 05:59:06
9404|N|Airport Terminal E-F|30th Street Station|2016-03-23|On Time|2016-03-23 05:59:11
7218|N|Trenton|Cornwells Heights|2016-03-23|On Time|2016-03-23 05:59:12
326|N|Elwyn|Lansdowne|2016-03-23|1 min|2016-03-23 05:59:15
805|S|South Fox Chase|Olney|2016-03-23|On Time|2016-03-23 05:59:19
514|N|Thorndale|30th Street Station|2016-03-23|On Time|2016-03-23 05:59:19
207|S|Elm|Spring Mill|2016-03-23|On Time|2016-03-23 05:59:23
6322|N|Powelton Yard|Langhorne|2016-03-23|On Time|2016-03-23 05:59:27
6512|N|Powelton Yard|Glenside|2016-03-23|2 min|2016-03-23 06:00:01
516|N|Frazer Yard|St. Davids|2016-03-23|On Time|2016-03-23 06:00:02
216|N|Marcus Hook|Norwood|2016-03-23|1 min|2016-03-23 06:00:27
1295|S|Suburban Station|Claymont|2016-03-23|4 min|2016-03-23 06:00:49
503|S|Doylestown|Penllyn|2016-03-23|4 min|2016-03-23 06:00:56
705|S|Chestnut Hill East|Stenton|2016-03-23|1 min|2016-03-23 06:01:08
501|S|County|North Broad St|2016-03-23|4 min|2016-03-23 06:01:11
9597|S|Roberts Yard|Ardmore|2016-03-23|1 min|2016-03-23 06:01:12
9703|S|Roberts Yard|North Philadelphia|2016-03-23|On Time|2016-03-23 06:01:13
407|S|Glenside|University City|2016-03-23|On Time|2016-03-23 06:01:15
5712|N|Thorndale|Whitford|2016-03-23|1 min|2016-03-23 06:01:25
4007|S|Warminster|Glenside|2016-03-23|4 min|2016-03-23 06:01:26
3505|S|None|None|2016-03-23|On Time|2016-03-23 06:01:27
7218|N|Trenton|Torresdale|2016-03-23|On Time|2016-03-23 06:02:02
516|N|Frazer Yard|Radnor|2016-03-23|On Time|2016-03-23 06:02:02
1203|S|Suburban Station|Glenolden|2016-03-23|3 min|2016-03-23 06:02:09
216|N|Marcus Hook|Glenolden|2016-03-23|1 min|2016-03-23 06:02:12
A640|N|None|None|2016-03-23|On Time|2016-03-23 06:02:14
326|N|Elwyn|Fernwood|2016-03-23|2 min|2016-03-23 06:02:18
207|S|Elm|Miquon|2016-03-23|On Time|2016-03-23 06:02:22
6212|N|Powelton Yard|Allegheny|2016-03-23|3 min|2016-03-23 06:02:49
503|S|Doylestown|Ambler|2016-03-23|1 min|2016-03-23 06:02:54
216|N|Marcus Hook|Folcroft|2016-03-23|1 min|2016-03-23 06:03:05
9404|N|Airport Terminal E-F|Suburban Station|2016-03-23|On Time|2016-03-23 06:03:11
5712|N|Thorndale|Exton|2016-03-23|1 min|2016-03-23 06:03:20
9597|S|Roberts Yard|Haverford|2016-03-23|1 min|2016-03-23 06:03:21
220|N|None|None|2016-03-23|On Time|2016-03-23 06:03:23
4007|S|Warminster|Jenkintown-Wyncote|2016-03-23|2 min|2016-03-23 06:03:26
6322|N|Powelton Yard|Woodbourne|2016-03-23|On Time|2016-03-23 06:03:27
501|S|County|Temple U|2016-03-23|3 min|2016-03-23 06:03:27
3505|S|West Trenton Yard|West Trenton|2016-03-23|On Time|2016-03-23 06:03:27
6512|N|Powelton Yard|North Hills|2016-03-23|3 min|2016-03-23 06:04:00
516|N|Frazer Yard|Villanova|2016-03-23|On Time|2016-03-23 06:04:02
313|S|West Trenton Yard|Neshaminy Falls|2016-03-23|On Time|2016-03-23 06:04:02
1203|S|Suburban Station|Norwood|2016-03-23|3 min|2016-03-23 06:04:06
705|S|Chestnut Hill East|Washington Lane|2016-03-23|3 min|2016-03-23 06:04:26
328|N|None|None|2016-03-23|On Time|2016-03-23 06:04:36
514|N|Thorndale|Suburban Station|2016-03-23|On Time|2016-03-23 06:04:51
6512|N|Powelton Yard|Oreland|2016-03-23|3 min|2016-03-23 06:04:57
1203|S|Suburban Station|Prospect Park|2016-03-23|3 min|2016-03-23 06:04:59
313|S|West Trenton Yard|Trevose|2016-03-23|On Time|2016-03-23 06:05:03
216|N|Marcus Hook|Sharon Hill|2016-03-23|1 min|2016-03-23 06:05:05
328|N|Elwyn|Elwyn Station|2016-03-23|On Time|2016-03-23 06:05:10
326|N|Elwyn|Angora|2016-03-23|3 min|2016-03-23 06:05:10
9701|S|Roberts Yard|Trenton|2016-03-23|3 min|2016-03-23 06:05:14
812|N|None|None|2016-03-23|On Time|2016-03-23 06:05:16
805|S|South Fox Chase|Wayne Jct|2016-03-23|1 min|2016-03-23 06:05:20
9597|S|Roberts Yard|Bryn Mawr|2016-03-23|1 min|2016-03-23 06:05:22
4007|S|Warminster|Elkins Park|2016-03-23|4 min|2016-03-23 06:06:01
7218|N|Trenton|Holmesburg Jct|2016-03-23|On Time|2016-03-23 06:06:02
6212|N|Powelton Yard|East Falls|2016-03-23|2 min|2016-03-23 06:06:19
503|S|Doylestown|Ft Washington|2016-03-23|On Time|2016-03-23 06:06:28
3505|S|West Trenton Yard|Yardley|2016-03-23|On Time|2016-03-23 06:06:34
812|N|Chestnut Hill West|Highland|2016-03-23|1 min|2016-03-23 06:06:36
5315|S|None|None|2016-03-23|On Time|2016-03-23 06:06:57
1203|S|Suburban Station|Ridley Park|2016-03-23|3 min|2016-03-23 06:07:01
516|N|Frazer Yard|Rosemont|2016-03-23|On Time|2016-03-23 06:07:02
9404|N|Airport Terminal E-F|Jefferson Station|2016-03-23|On Time|2016-03-23 06:07:12
9703|S|Roberts Yard|Bridesburg|2016-03-23|On Time|2016-03-23 06:07:14
9597|S|Roberts Yard|Villanova|2016-03-23|On Time|2016-03-23 06:07:22
705|S|Chestnut Hill East|Germantown|2016-03-23|3 min|2016-03-23 06:07:24
326|N|Elwyn|49th St|2016-03-23|3 min|2016-03-23 06:07:25
4007|S|Warminster|Melrose Park|2016-03-23|3 min|2016-03-23 06:07:26
9406|N|None|None|2016-03-23|On Time|2016-03-23 06:08:01
7218|N|Trenton|Tacony|2016-03-23|On Time|2016-03-23 06:08:02
705|S|Chestnut Hill East|Wister|2016-03-23|2 min|2016-03-23 06:08:02
313|S|West Trenton Yard|Somerton|2016-03-23|On Time|2016-03-23 06:08:02
6212|N|Powelton Yard|Wissahickon|2016-03-23|2 min|2016-03-23 06:08:07
216|N|Marcus Hook|Curtis Park|2016-03-23|1 min|2016-03-23 06:08:15
9406|N|Airport Terminal E-F|Airport Terminal C-D|2016-03-23|On Time|2016-03-23 06:08:16
A640|N|Thorn|Downingtown|2016-03-23|4 min|2016-03-23 06:08:20
207|S|Elm|Ivy Ridge|2016-03-23|On Time|2016-03-23 06:08:33
6512|N|Powelton Yard|Ft Washington|2016-03-23|3 min|2016-03-23 06:08:35
328|N|Elwyn|Media|2016-03-23|On Time|2016-03-23 06:08:35
1203|S|Suburban Station|Crum Lynne|2016-03-23|3 min|2016-03-23 06:08:40
507|S|None|None|2016-03-23|On Time|2016-03-23 06:08:48
812|N|Chestnut Hill West|St. Martins|2016-03-23|1 min|2016-03-23 06:08:53
309|S|West Trenton Yard|Temple U|2016-03-23|3 min|2016-03-23 06:08:58
501|S|County|Jefferson Station|2016-03-23|5 min|2016-03-23 06:09:01
313|S|West Trenton Yard|Forest Hills|2016-03-23|On Time|2016-03-23 06:09:03
6212|N|Powelton Yard|Manayunk|2016-03-23|2 min|2016-03-23 06:09:06
1703|S|None|None|2016-03-23|On Time|2016-03-23 06:09:09
9597|S|Roberts Yard|Radnor|2016-03-23|On Time|2016-03-23 06:09:12
514|N|Thorndale|Jefferson Station|2016-03-23|On Time|2016-03-23 06:09:19
407|S|Glenside|Eastwick Station|2016-03-23|1 min|2016-03-23 06:10:16
216|N|Marcus Hook|Darby|2016-03-23|1 min|2016-03-23 06:10:16
4007|S|Warminster|Fern Rock TC|2016-03-23|2 min|2016-03-23 06:10:21
207|S|Elm|Manayunk|2016-03-23|On Time|2016-03-23 06:10:27
503|S|Doylestown|Oreland|2016-03-23|On Time|2016-03-23 06:10:28
9703|S|Roberts Yard|Tacony|2016-03-23|On Time|2016-03-23 06:10:37
1203|S|Suburban Station|Eddystone|2016-03-23|3 min|2016-03-23 06:10:40
516|N|Frazer Yard|Bryn Mawr|2016-03-23|On Time|2016-03-23 06:10:44
503|S|Doylestown|North Hills|2016-03-23|On Time|2016-03-23 06:10:51
7218|N|Trenton|Bridesburg|2016-03-23|On Time|2016-03-23 06:10:52
6512|N|Powelton Yard|Ambler|2016-03-23|1 min|2016-03-23 06:10:57
5315|S|County|Colmar|2016-03-23|1 min|2016-03-23 06:10:57
1803|S|Suburban Station|North Philadelphia|2016-03-23|1 min|2016-03-23 06:11:00
313|S|West Trenton Yard|Philmont|2016-03-23|On Time|2016-03-23 06:11:03
812|N|Chestnut Hill West|Allen Lane|2016-03-23|1 min|2016-03-23 06:11:04
220|N|Wilmington|Claymont|2016-03-23|On Time|2016-03-23 06:11:05
328|N|Elwyn|Moylan-Rose Valley|2016-03-23|On Time|2016-03-23 06:11:10
9404|N|Airport Terminal E-F|Temple U|2016-03-23|On Time|2016-03-23 06:11:12
805|S|South Fox Chase|Temple U|2016-03-23|2 min|2016-03-23 06:11:12
9597|S|Roberts Yard|St. Davids|2016-03-23|On Time|2016-03-23 06:11:22
1295|S|Suburban Station|Wilmington|2016-03-23|4 min|2016-03-23 06:11:23
326|N|Elwyn|University City|2016-03-23|On Time|2016-03-23 06:11:25
6322|N|Powelton Yard|Yardley|2016-03-23|On Time|2016-03-23 06:11:28
6212|N|Powelton Yard|Ivy Ridge|2016-03-23|1 min|2016-03-23 06:12:01
705|S|Chestnut Hill East|Wayne Jct|2016-03-23|2 min|2016-03-23 06:12:02
507|S|Doylestown|Delaware Valley College|2016-03-23|1 min|2016-03-23 06:12:07
4007|S|Warminster|Wayne Jct|2016-03-23|2 min|2016-03-23 06:12:11
4211|S|None|None|2016-03-23|On Time|2016-03-23 06:12:18
207|S|Elm|Wissahickon|2016-03-23|1 min|2016-03-23 06:12:27
5712|N|Thorndale|Malvern|2016-03-23|2 min|2016-03-23 06:12:28
501|S|County|Suburban Station|2016-03-23|2 min|2016-03-23 06:12:30
9703|S|Roberts Yard|Holmesburg Jct|2016-03-23|On Time|2016-03-23 06:12:37
1203|S|Suburban Station|Chester TC|2016-03-23|3 min|2016-03-23 06:12:40
6512|N|Powelton Yard|Penllyn|2016-03-23|1 min|2016-03-23 06:12:57
5315|S|County|9th St|2016-03-23|1 min|2016-03-23 06:12:57
6322|N|Powelton Yard|West Trenton|2016-03-23|On Time|2016-03-23 06:13:21
9597|S|Roberts Yard|Wayne-A|2016-03-23|On Time|2016-03-23 06:13:22
516|N|Frazer Yard|Haverford|2016-03-23|1 min|2016-03-23 06:13:27
1803|S|Suburban Station|Queen Lane|2016-03-23|On Time|2016-03-23 06:14:01
9406|N|Airport Terminal E-F|Eastwick Station|2016-03-23|On Time|2016-03-23 06:14:16
A640|N|Thorn|Exton|2016-03-23|4 min|2016-03-23 06:14:20
